"","GSM3594010","GSM3594013","fc.EXPD4.CTRL","p.value"
"1436934_PM_s_at",5.62026188907389,6.78696497030714,1.16670308123325,0.0253344374917368
"1436947_PM_a_at",6.64537877348991,8.29592027112471,1.65054149763481,0.00110129734395188
"1436990_PM_s_at",5.02951626489141,7.05809123740555,2.02857497251413,0.0275864424726989
"1437069_PM_at",4.52277026770344,6.83041163032993,2.30764136262649,0.0127184340400043
"1437073_PM_x_at",5.16290574805278,6.17953413708925,1.01662838903647,0.000306785755209008
"1437102_PM_at",7.19552732668614,8.20511751967299,1.00959019298685,0.0219117432129334
"1437110_PM_at",4.0064279656162,6.73052336629658,2.72409540068038,0.00866921734926709
"1437144_PM_x_at",8.5340824736772,9.69302524334866,1.15894276967146,0.0262073515776367
"1437184_PM_at",4.89305515243709,3.39357134975715,-1.49948380267994,0.0326749286047467
"1437226_PM_x_at",5.95580839827083,8.12423189127913,2.1684234930083,0.0226856270697387
"1437251_PM_at",5.45239575029407,6.51930048033256,1.06690473003849,0.0450599530739139
"1437278_PM_a_at",6.6751151708317,8.47474548755934,1.79963031672764,0.0221871493685797
"1437296_PM_at",6.24831270590975,8.26956321488899,2.02125050897924,0.0433184485449265
"1437313_PM_x_at",4.77923875458847,6.11242718421133,1.33318842962286,0.031184839410956
"1437327_PM_x_at",3.5045884692435,5.60073017240619,2.09614170316269,0.0374455202559586
"1437336_PM_x_at",8.04468696795395,9.06021916533068,1.01553219737673,0.0190659100182367
"1437398_PM_a_at",8.19923202103767,9.5833071634003,1.38407514236263,0.0281970434996846
"1437465_PM_a_at",8.49379957982056,9.98505968820614,1.49126010838558,0.00359199637952879
"1437477_PM_at",6.36759756328551,8.17229947886321,1.8047019155777,0.0485254297255112
"1437478_PM_s_at",7.32213715863105,8.8358262289962,1.51368907036515,0.025611623913426
"1437490_PM_x_at",3.62312663340713,5.10105907266842,1.47793243926129,0.0408486022490249
"1437497_PM_a_at",7.73734432857221,9.01847945873613,1.28113513016392,0.0121333995166553
"1437503_PM_a_at",8.96286874397031,10.0034751167687,1.04060637279835,0.0444987340192808
"1437606_PM_at",5.51250848626799,6.71997807994597,1.20746959367798,0.0206552681469373
"1437611_PM_x_at",5.81988172005105,7.77985006580942,1.95996834575836,0.00379525916122704
"1437621_PM_x_at",6.10984119976815,7.81092630494487,1.70108510517672,0.00672463631938062
"1437682_PM_x_at",3.59726358927134,4.78321579480257,1.18595220553123,0.00987980602707868
"1437688_PM_x_at",7.8230379341413,9.26492753557855,1.44188960143725,0.0358794984521271
"1437711_PM_x_at",7.09681545783963,10.0366443190704,2.93982886123079,0.00171375267476198
"1437723_PM_s_at",5.07275984964066,6.41210436807745,1.33934451843679,0.0126258775718355
"1437811_PM_x_at",4.52263348083718,5.63751319523309,1.11487971439592,0.0444284608611594
"1437985_PM_a_at",5.51439588620101,6.80910887757519,1.29471299137418,0.045538668399049
"1437995_PM_x_at",4.15560425403829,5.24689028593161,1.09128603189332,0.037508936350479
"1438014_PM_at",6.78356116837983,8.02331206145517,1.23975089307534,0.0220904702202878
"1438016_PM_at",3.82509066689339,5.57991598135942,1.75482531446603,0.0058968904514255
"1438021_PM_at",3.60843560043363,4.7925418762001,1.18410627576646,0.0100121299445822
"1438091_PM_a_at",9.42859076714777,10.8495452815615,1.42095451441372,0.0154646825918013
"1438092_PM_x_at",8.12382620213648,9.56095747749636,1.43713127535989,0.0143908615910238
"1438133_PM_a_at",5.47189522178881,7.75254588518938,2.28065066340057,0.013060244882956
"1438164_PM_x_at",4.81057466861293,9.06308225179863,4.25250758318571,0.0224559829557858
"1438195_PM_at",4.48674419645861,6.85597204569033,2.36922784923173,0.0213573055207224
"1438206_PM_a_at",7.11198357251767,8.2062110862645,1.09422751374684,0.0125451859615964
"1438211_PM_s_at",9.44816347567277,7.30537870627612,-2.14278476939665,0.00419859832589834
"1438243_PM_at",4.81999862619672,7.05149514559109,2.23149651939437,0.0472125738118175
"1438250_PM_s_at",4.80524809641289,7.36894953697513,2.56370144056224,0.0414146715057309
"1438286_PM_at",4.3471898192675,5.92760438215368,1.58041456288618,0.0184827950287234
"1438294_PM_at",3.75515029352684,6.0002622166111,2.24511192308427,0.00153125912484859
"1438321_PM_x_at",5.08737278960606,6.63445786015998,1.54708507055392,0.0308274102282779
"1438322_PM_x_at",5.59317566159291,7.14808123298791,1.554905571395,0.0137841798289481
"1438510_PM_a_at",7.1192145414253,8.90018893186374,1.78097439043843,0.00527820618190565
"1438513_PM_at",6.32735323578231,5.30711227097856,-1.02024096480375,0.017656600740208
"1438562_PM_a_at",3.667345131219,4.75132352217516,1.08397839095616,0.0348560389428587
"1438563_PM_s_at",5.93863613501141,7.60559111736099,1.66695498234958,0.0214356817823881
"1438633_PM_x_at",5.98182949590269,7.48389578252878,1.50206628662609,0.0121943331271788
"1438634_PM_x_at",6.06035062891852,7.87593471754005,1.81558408862153,0.00693379087220282
"1438679_PM_at",7.0343547663145,8.38370384395882,1.34934907764432,0.021151283763122
"1438761_PM_a_at",6.83537284328794,9.76033606840602,2.92496322511808,0.00733643636484125
"1438948_PM_x_at",6.18049997677004,7.69867204811513,1.5181720713451,0.031577245260084
"1438955_PM_x_at",3.86486555819858,6.11615676901202,2.25129121081344,0.0216955098852806
"1438976_PM_x_at",6.22279763311515,7.30559015149038,1.08279251837523,0.0186223293843704
"1439014_PM_at",5.38366685296411,6.98966051395536,1.60599366099125,0.0449585766413531
"1439016_PM_x_at",7.67228920646099,11.2692457125649,3.59695650610392,0.00807336934501571
"1439027_PM_at",3.93304309378939,5.12815737875699,1.1951142849676,0.0339082748428222
"1439070_PM_x_at",8.54465394802531,7.1798780716093,-1.36477587641601,0.0239671856135554
"1439264_PM_x_at",4.45948772071849,5.99920950593797,1.53972178521948,0.0153389350452968
"1439267_PM_x_at",7.99500205279241,9.32603168345721,1.33102963066481,0.000615401383644374
"1439367_PM_x_at",6.06023256532426,7.16016922132879,1.09993665600452,0.00400075455636566
"1439371_PM_x_at",5.25875331871981,6.39833889191901,1.1395855731992,0.0384505640327524
"1439377_PM_x_at",8.22649142532355,9.63018104974221,1.40368962441866,0.0271814621773677
"1439394_PM_x_at",6.89161278679043,8.12229824521199,1.23068545842156,0.0441915351438094
"1439403_PM_x_at",6.4313219771956,8.56636237618125,2.13504039898566,0.016734195668333
"1439407_PM_x_at",4.40163420438642,5.59218746749294,1.19055326310652,0.0261218793240136
"1439413_PM_x_at",7.88238533476851,9.06434292359109,1.18195758882257,0.00482020498612635
"1439516_PM_at",4.33787838860312,5.69881450969447,1.36093612109135,0.0475900934838325
"1440167_PM_s_at",9.09406671022193,7.91941372105863,-1.1746529891633,0.0134976091996644
"1440192_PM_at",5.23934988058058,6.70859249459788,1.4692426140173,0.00306481499039661
"1440199_PM_at",6.48790557805084,8.20709072963976,1.71918515158892,0.0352451255197262
"1440481_PM_at",4.27686693184098,5.8267250974034,1.54985816556241,0.0442229341294946
"1440601_PM_at",5.02354170669269,3.77267824267526,-1.25086346401743,0.030463555991686
"1440685_PM_at",5.52969198960242,4.3481954333066,-1.18149655629582,0.0495898963980708
"1440708_PM_at",5.36075411750332,6.47317018641968,1.11241606891637,0.0116820478392106
"1440715_PM_s_at",5.1785305258332,6.95785639002361,1.77932586419041,0.0489946446965739
"1440841_PM_at",5.31649842752524,4.1752699169798,-1.14122851054544,0.000986533424888771
"1440857_PM_at",5.86350881440079,7.59461544080111,1.73110662640032,0.0415469561442645
"1441229_PM_at",5.06965394253463,6.29005472953983,1.22040078700519,0.00686252494845217
"1441315_PM_s_at",4.38389725098145,5.656902182697,1.27300493171555,0.0062877971141443
"1441520_PM_at",5.75309617338089,7.28204999814299,1.5289538247621,0.0209475668732378
"1441529_PM_at",4.59986172228392,5.90939328995479,1.30953156767087,0.00750242474735387
"1441574_PM_at",4.61945434477946,5.62828796781875,1.0088336230393,0.000688150371797469
"1441645_PM_s_at",4.89109926736032,6.16859247963265,1.27749321227233,0.0391775951670742
"1441840_PM_x_at",6.12296366376388,7.36538014219421,1.24241647843033,0.00993026288972639
"1441891_PM_x_at",5.49428544890419,6.89464713690042,1.40036168799623,0.00664115472461056
"1441967_PM_at",6.0101885010858,7.23440960308303,1.22422110199723,0.0345671395277115
"1442099_PM_at",4.26025503539551,5.85733403121724,1.59707899582173,0.0498882459149717
"1442137_PM_at",7.35417944202214,6.31716542514465,-1.03701401687749,0.0376289112527719
"1442340_PM_x_at",4.69431924030572,6.82472127981172,2.130402039506,0.0184433731433667
"1442435_PM_at",6.8170761322962,5.45715147377408,-1.35992465852212,0.0437950816838315
"1442512_PM_at",5.87032531474875,4.74161358075133,-1.12871173399742,0.0469200780117077
"1442536_PM_at",5.61668901214741,4.44086577691062,-1.17582323523679,0.030410459780272
"1442793_PM_s_at",7.42224370060194,8.58332842997711,1.16108472937516,0.0332517491449678
"1442936_PM_at",9.18442156609859,10.5397198926998,1.35529832660125,0.029252284262161
"1442951_PM_at",5.88761181246798,7.32849562946626,1.44088381699828,0.0338921389693345
"1443211_PM_at",4.694298333945,3.6101702539979,-1.0841280799471,0.0136415232238101
"1443337_PM_at",4.89007766165124,7.43227564461531,2.54219798296407,0.00747175234674825
"1443389_PM_at",6.97279337567706,5.85049416387947,-1.12229921179758,0.0360277361785199
"1443694_PM_at",4.44473944793925,6.38630889862393,1.94156945068468,0.0135070301355144
"1443721_PM_x_at",4.99269904689989,6.8484381366816,1.85573908978172,0.0180006990369807
"1444261_PM_at",7.29956537171657,5.9859931544954,-1.31357221722117,0.0283591899167924
"1444559_PM_at",5.66717223014449,4.03702537916335,-1.63014685098113,0.0272455179106485
"1444788_PM_x_at",4.15435589187067,5.26286218497482,1.10850629310415,0.0365812850150877
"1444998_PM_at",5.50239024224782,4.40494892819551,-1.09744131405231,0.0332938365280288
"1445161_PM_at",4.06601347772264,5.8847770571411,1.81876357941847,0.0310846882243968
"1445350_PM_at",6.69464361997619,7.7279981852787,1.0333545653025,0.0397111982543891
"1445933_PM_at",6.07429522598249,5.01619965343283,-1.05809557254966,0.0269591704667372
"1446022_PM_at",6.73725289967275,5.72519476555437,-1.01205813411838,0.0230262598071399
"1446043_PM_at",6.91594141953529,5.23034788104152,-1.68559353849377,0.048032789207661
"1446420_PM_at",4.72684964607751,3.53863889583793,-1.18821075023957,0.0176179207301118
"1446963_PM_at",6.67286647644606,5.15405863113345,-1.51880784531261,0.00723779965702228
"1447086_PM_at",5.83766525589794,3.9622512386736,-1.87541401722433,0.00771918629468628
"1447460_PM_at",5.14170680145163,6.43136735945186,1.28966055800023,0.0222115642156883
"1447471_PM_at",4.00115086198073,5.56719522426517,1.56604436228444,0.00269777264802498
"1447681_PM_x_at",5.43698037771313,4.29818208633231,-1.13879829138082,0.0300308356661907
"1447776_PM_x_at",6.01157055758226,7.8198919937696,1.80832143618734,0.0487033520519897
"1447783_PM_x_at",4.65371400461716,6.43467652625137,1.78096252163421,0.035047387877771
"1447800_PM_x_at",8.01216723656222,6.84806445793579,-1.16410277862642,0.0182215333202747
"1447909_PM_s_at",4.62448312338747,6.68985664965527,2.0653735262678,0.00849196446014142
"1448013_PM_at",4.54605195357326,6.69416742718833,2.14811547361507,0.0256674877166165
"1448123_PM_s_at",9.65961729354105,10.711135831363,1.05151853782196,0.0356178615135261
"1448129_PM_at",6.99098448189678,8.26979337252231,1.27880889062553,0.0432249036775733
"1448140_PM_at",4.52511558732551,5.86492681992489,1.33981123259938,0.0323927891803128
"1448175_PM_at",6.55895669565452,7.95119407042787,1.39223737477335,0.0209187385158369
"1448178_PM_a_at",8.48841540886541,9.91586903825811,1.4274536293927,0.0378345892811503
"1448180_PM_a_at",7.32687211154014,8.4480111031652,1.12113899162506,0.00683410793624809
"1448183_PM_a_at",8.58537552298269,10.0694127743635,1.48403725138085,0.0486366650288153
"1448205_PM_at",4.75608650780075,7.67140263864415,2.91531613084341,0.00423929047234588
"1448222_PM_x_at",8.25121097833179,9.30449755737525,1.05328657904346,0.0298474526010893
"1448233_PM_at",6.84057321598269,8.3869926073362,1.54641939135351,0.0401412446933111
"1448242_PM_at",8.10987522994585,9.43977986316664,1.32990463322079,0.0088827793824506
"1448263_PM_a_at",8.04735573644496,9.14923435572697,1.10187861928201,0.0270380812012021
"1448271_PM_a_at",7.82530455223629,9.22950579651263,1.40420124427634,0.00520015427267625
"1448276_PM_at",4.84213433308338,5.92166978061436,1.07953544753098,0.0458155292734275
"1448283_PM_a_at",7.77632150137885,9.38666507906945,1.6103435776906,0.0372859332102852
"1448284_PM_a_at",8.22241546162573,9.52456329126743,1.3021478296417,0.0168429368136569
"1448295_PM_at",6.11189211334854,7.39058789544917,1.27869578210063,0.0107697035844604
"1448314_PM_at",6.42978104971234,8.7921653576138,2.36238430790146,0.0196229566528678
"1448315_PM_a_at",5.32310760702397,6.48737365047815,1.16426604345418,0.00980773557606617
"1448318_PM_at",6.41076343982919,8.50054406419706,2.08978062436787,0.0310521807827602
"1448319_PM_at",6.43060612520519,8.16865346446789,1.73804733926271,0.0407933328687347
"1448347_PM_a_at",7.40174632116224,8.65326856021869,1.25152223905645,0.016117381693797
"1448441_PM_at",6.68370290014192,8.88818098591851,2.20447808577659,0.0152354779627652
"1448451_PM_at",7.36655716013224,8.6158498701613,1.24929271002906,0.00392817793288138
"1448483_PM_a_at",7.17782439830467,8.19783776769712,1.02001336939245,0.00713657506781652
"1448515_PM_at",6.86394213580858,7.92147797007175,1.05753583426317,0.0405387137221623
"1448526_PM_at",6.54445088792134,7.93820606689299,1.39375517897165,0.0190691148923487
"1448564_PM_at",6.12956541685233,7.23674170807675,1.10717629122442,0.0275867021132234
"1448568_PM_a_at",5.60863670703861,7.96436157348098,2.35572486644237,0.0181224330157556
"1448571_PM_a_at",4.81310739786634,7.5789755314787,2.76586813361236,0.0202099994184744
"1448582_PM_at",5.08156589252462,6.66557551042675,1.58400961790214,0.019210631489401
"1448612_PM_at",8.40463431594776,9.89033915862306,1.4857048426753,0.0422490533916254
"1448651_PM_at",4.74140393904181,6.17757449123244,1.43617055219063,0.0256377446810868
"1448670_PM_at",5.65306604129635,6.93130204366457,1.27823600236822,0.0375670797996812
"1448691_PM_at",6.23071193831254,7.84258871516863,1.61187677685609,0.0337098218282102
"1448758_PM_at",4.54047175532164,6.17987397447707,1.63940221915542,0.0476764066393274
"1448794_PM_s_at",4.48628382326637,5.96001723546068,1.47373341219431,0.0400539479417687
"1448796_PM_s_at",3.92494506637659,5.16964280342998,1.24469773705339,0.0265455307836202
"1448820_PM_a_at",8.87404772939993,9.91432138279252,1.04027365339259,0.0140750892042583
"1448870_PM_at",4.85722647305585,7.19466917179564,2.33744269873979,0.0255033468390156
"1448887_PM_x_at",5.8048872785202,7.4055635633839,1.6006762848637,0.0252048946371216
"1448894_PM_at",4.71377205297397,7.48318191912984,2.76940986615587,0.00278771219348499
"1448896_PM_at",5.76329623960488,7.27343641195332,1.51014017234844,0.00761407770462457
"1448903_PM_at",7.5223119101081,8.67237131439139,1.15005940428329,0.0251626176064194
"1448932_PM_at",6.4010816759205,10.7106384034285,4.309556727508,0.0381711444353053
"1448958_PM_at",5.22687106991389,6.8699313006104,1.64306023069651,0.0465656893074555
"1449002_PM_at",6.6212221358366,8.12768665129787,1.50646451546126,0.00933704731169767
"1449011_PM_at",3.45766235362735,4.95183111425228,1.49416876062492,0.0396957426527074
"1449040_PM_a_at",6.71324888823402,8.57566257902401,1.86241369079,0.0183848987623528
"1449086_PM_at",5.88748126033793,7.37668812964318,1.48920686930525,0.0249133645238289
"1449087_PM_at",4.93224460573934,6.80617493903087,1.87393033329154,0.0114095190383878
"1449089_PM_at",5.11126607090111,6.46206222909059,1.35079615818947,0.0257632950632864
"1449139_PM_at",7.0944343233297,8.82387447178419,1.72944014845449,0.0115215798146111
"1449140_PM_at",3.55729128876287,4.94080739620632,1.38351610744345,0.00428516577571387
"1449149_PM_at",3.94733451930051,5.60863935430339,1.66130483500287,0.0202835601169203
"1449202_PM_at",5.78588108486136,4.67406888242037,-1.11181220244099,0.0215691000061497
"1449221_PM_a_at",4.14190545822557,6.618271370723,2.47636591249743,0.0439464809280659
"1449249_PM_at",3.6310979891151,6.25781248023351,2.62671449111841,0.00646505251595192
"1449256_PM_a_at",7.3630956407214,8.56769934476599,1.20460370404459,0.0366287216071096
"1449341_PM_a_at",6.38163629200778,7.71659091348435,1.33495462147656,0.0221171830929709
"1449353_PM_at",5.32584076095647,6.60694449404485,1.28110373308839,0.0217828404447068
"1449357_PM_at",3.4694914333675,4.59120056307423,1.12170912970673,0.0487664978142299
"1449390_PM_at",6.56051746604688,7.69623312046191,1.13571565441504,0.0237857819595389
"1449446_PM_at",5.94064497093262,7.14698944450789,1.20634447357527,0.0326463360530059
"1449450_PM_at",6.89652159936674,8.44539555933112,1.54887395996438,0.0432800259367347
"1449480_PM_at",5.41694682901086,4.3247663211722,-1.09218050783867,0.0147664796117246
"1449701_PM_at",6.84780616666489,8.50083163539308,1.65302546872819,0.0413181879804871
"1449839_PM_at",4.78816948394917,6.19065951639082,1.40249003244165,0.047251343445533
"1449855_PM_s_at",6.27989878633357,7.8918314207883,1.61193263445472,0.0378708521959862
"1449901_PM_a_at",7.89473868918647,8.95337211007409,1.05863342088762,0.0153640711808165
"1449945_PM_at",4.18858165172564,5.78650973262194,1.5979280808963,0.0360591772438329
"1450016_PM_at",6.8260800673134,8.49736095487537,1.67128088756197,0.0376998458992063
"1450040_PM_at",7.59175880218674,6.35099132656334,-1.2407674756234,0.0156875389772787
"1450100_PM_a_at",5.31139503740588,6.71954224082251,1.40814720341663,0.0231224283009564
"1450110_PM_at",8.88459906410913,6.83997519894522,-2.04462386516391,0.00521242923083126
"1450138_PM_a_at",7.25726374360089,8.64063323472501,1.38336949112412,0.033221155117337
"1450149_PM_a_at",8.11904382575713,9.31986628484803,1.2008224590909,0.0390892274072898
"1450185_PM_a_at",4.36734408452191,6.65711685980917,2.28977277528725,0.0164288627202955
"1450406_PM_a_at",5.11526028242186,3.95066883995444,-1.16459144246742,0.043758655165383
"1450470_PM_at",5.08474984941814,3.26184401036409,-1.82290583905405,0.0237625438199119
"1450618_PM_a_at",8.5764818488772,12.0907429368307,3.51426108795349,0.0433162010737131
"1450630_PM_at",6.6835226731665,8.10113237679041,1.41760970362391,0.0189458174691547
"1450650_PM_at",6.89773554458978,8.31558791262496,1.41785236803519,0.0105236525625619
"1450697_PM_at",6.32049761028901,7.45075507199766,1.13025746170864,0.0315712560363884
"1450705_PM_at",5.04091745143337,6.56298781869588,1.52207036726252,0.0473826544849172
"1450716_PM_at",4.7745046636588,6.67737811940236,1.90287345574356,0.0444859100434289
"1450729_PM_at",4.41590717616292,6.08748341127679,1.67157623511387,0.0185202386829258
"1450735_PM_at",4.61997048780923,6.25125665878179,1.63128617097256,0.0484657898942293
"1450744_PM_at",3.27754783272047,5.24249987217803,1.96495203945756,0.0475940658246426
"1450755_PM_at",6.76051718932243,7.82346137180536,1.06294418248293,0.0437259482668992
"1450777_PM_at",7.48123165436609,9.15670773518655,1.67547608082045,0.0180878210874533
"1450778_PM_a_at",5.56003955082524,7.42149714806207,1.86145759723683,0.0381618564390283
"1450842_PM_a_at",5.91180321920351,7.91684278002711,2.0050395608236,0.0292786921039389
"1450845_PM_a_at",6.82130422656073,9.68190631449638,2.86060208793565,0.00533196726653746
"1450846_PM_at",7.35892817992645,8.92439324823905,1.5654650683126,0.0253321727562127
"1450866_PM_a_at",7.35589787335905,8.70279514770343,1.34689727434437,0.0286012014159463
"1450897_PM_at",4.15401420592106,5.29183588010522,1.13782167418416,0.0360346753624379
"1450920_PM_at",5.38931722816107,7.32928242082126,1.93996519266019,0.00435570686085181
"1450944_PM_at",6.62088501866185,5.5005317589833,-1.12035325967855,0.0339129859502009
"1450954_PM_at",3.55430507876712,4.59819814053046,1.04389306176334,0.0243383287280627
"1451026_PM_at",5.59066915267959,7.64900792299305,2.05833877031346,0.0343774042987739
"1451039_PM_at",5.52892362024541,6.63368387600975,1.10476025576434,0.0477943944937336
"1451056_PM_at",7.82104362661867,9.16537247594145,1.34432884932278,0.00464740881554597
"1451065_PM_a_at",7.48319771972475,9.27791030436781,1.79471258464306,0.0392629410814367
"1451071_PM_a_at",4.01696371432124,7.69817976708007,3.68121605275883,0.0327871236344467
"1451112_PM_s_at",5.86551592295829,7.71051765466747,1.84500173170918,0.0431910143025209
"1451119_PM_a_at",7.06760327129902,9.76121907257487,2.69361580127585,0.0256019694542446
"1451124_PM_at",8.87849728274119,9.8844401083904,1.00594282564922,0.0382336506065134
"1451131_PM_at",7.94540942987279,9.36413846048886,1.41872903061607,0.0198902755448326
"1451175_PM_at",5.53182216065677,6.55977292811978,1.02795076746301,0.03123054665526
"1451192_PM_a_at",5.06661534436545,6.22090098581908,1.15428564145363,0.040221960624855
"1451246_PM_s_at",6.42330157554,8.03566731456937,1.61236573902936,0.0173438918862489
"1451262_PM_a_at",6.04835897682215,7.32941987311351,1.28106089629135,0.0366753491699413
"1451272_PM_a_at",4.75406651626455,7.47884266331438,2.72477614704983,0.0479490912109763
"1451296_PM_x_at",7.15848369245453,8.38708139348274,1.22859770102821,0.0230204374994346
"1451310_PM_a_at",6.69114631535779,10.1585966201831,3.46745030482536,0.0308509417604329
"1451316_PM_a_at",6.10873598094335,7.54104472576141,1.43230874481806,0.0468009429993845
"1451356_PM_at",5.62625220627681,7.30802042438495,1.68176821810814,0.0219264175233925
"1451375_PM_at",3.90579616553075,6.34971931941426,2.44392315388351,0.0187759337603544
"1451649_PM_a_at",5.64242458298345,6.84802025559299,1.20559567260954,0.0418524594282631
"1451660_PM_a_at",4.58631035081325,3.47085059698408,-1.11545975382917,0.0170748316469995
"1451703_PM_s_at",8.31881617713072,10.1422295167664,1.82341333963569,0.0305168604433398
"1451743_PM_at",5.00616410445284,6.18905041112924,1.1828863066764,0.00505639507935782
"1451913_PM_a_at",5.19537872343471,7.20397522701982,2.00859650358512,0.0304659137423126
"1451928_PM_a_at",4.39004479523982,6.1745128969445,1.78446810170469,0.0161346623248896
"1451932_PM_a_at",5.79364948711007,4.70254875255855,-1.09110073455152,0.0450571828807794
"1451977_PM_at",3.53269068637926,5.12364842569325,1.590957739314,0.0307403928718672
"1451979_PM_at",3.45278449503237,5.22086785597759,1.76808336094522,0.00762604557088681
"1452002_PM_at",4.11783738632893,5.17799576121674,1.06015837488782,0.0463263616245479
"1452017_PM_at",6.418184051341,7.80713075133028,1.38894669998928,0.041497785588469
"1452040_PM_a_at",6.20871608310775,7.81125346943879,1.60253738633104,0.0107337661718729
"1452047_PM_at",6.0452564643139,7.83921263326485,1.79395616895094,0.00859141121861257
"1452076_PM_at",4.58618610908998,6.3324848067516,1.74629869766162,0.034831213079713
"1452083_PM_a_at",4.1375895905673,6.44815186440553,2.31056227383823,0.00777387364545233
"1452085_PM_at",5.88724992094158,7.01114147630192,1.12389155536034,0.0481932215925576
"1452101_PM_at",6.60047349254952,8.14147067341608,1.54099718086656,0.0407321303515383
"1452123_PM_s_at",4.40521880943366,6.718860580002,2.31364177056835,0.0357404585731404
"1452138_PM_a_at",5.53697617630713,3.71455519245113,-1.822420983856,0.0230668851295496
"1452139_PM_at",6.73205309269486,7.94580227161575,1.21374917892089,0.0328212182631916
"1452141_PM_a_at",5.34481303501322,3.32308742254927,-2.02172561246395,0.0381885194762001
"1452160_PM_at",3.70283803042837,5.95359990566477,2.2507618752364,0.0361881738247629
"1452181_PM_at",6.78026212862013,8.16700672001406,1.38674459139393,0.0283252413395241
"1452184_PM_at",6.51270696568595,7.85339017677256,1.34068321108661,0.036779893493435
"1452200_PM_at",6.23842314309157,7.41418683031991,1.17576368722834,0.0257171080767693
"1452223_PM_s_at",4.16189964173763,5.9324273159068,1.77052767416916,0.00601143052260311
"1452269_PM_at",7.01731381123508,5.97117441180961,-1.04613939942547,0.031418327324386
"1452364_PM_at",5.3887726721354,6.65736414002523,1.26859146788983,0.0278160157139644
"1452412_PM_at",5.77108170453718,4.27666813136157,-1.49441357317561,0.0235605444454194
"1452418_PM_at",8.95831449867674,10.0086154872141,1.0503009885374,0.0329211192124926
"1452483_PM_a_at",6.96950346714486,8.96463072726043,1.99512726011557,0.0323884148743233
"1452545_PM_a_at",7.89434048683517,9.84247034132278,1.94812985448761,0.0406188131183766
"1452635_PM_x_at",3.86698222112108,5.68856517129199,1.82158295017091,0.0430765077622939
"1452673_PM_at",6.6894785689682,7.77540201648606,1.08592344751786,0.00590343084608104
"1452681_PM_at",6.39890606724172,8.29882676176408,1.89992069452236,0.0187009993777082
"1452713_PM_a_at",5.00034407001761,6.76946717456301,1.7691231045454,0.00603631642985121
"1452742_PM_at",5.89208356767621,7.50502285527715,1.61293928760093,0.0243176238335063
"1452768_PM_at",6.11353349495441,7.96626066180088,1.85272716684646,0.0475354248648047
"1452778_PM_x_at",6.68823503854761,7.97857404089992,1.29033900235231,0.01862385810281
"1452789_PM_at",5.50194671925972,7.50278020482415,2.00083348556443,0.0476885760714908
"1452830_PM_s_at",5.44769993755491,7.41583129075823,1.96813135320332,0.0141165278338812
"1452880_PM_at",4.51648530965646,5.69658152479348,1.18009621513702,0.044347301032663
"1452939_PM_a_at",4.62475533555691,6.84887916720714,2.22412383165023,0.0290577005689755
"1452940_PM_x_at",5.30228548366773,7.21588527179714,1.91359978812941,0.0252231916489562
"1452943_PM_at",8.37511862920961,7.19389164141883,-1.18122698779078,0.0277437045692014
"1452953_PM_at",4.15976290140436,5.17625596100434,1.01649305959998,0.0261019932405332
"1453010_PM_at",5.11076813410879,6.46268668155862,1.35191854744983,0.0282218914282353
"1453041_PM_at",5.61724339600906,4.00137869775681,-1.61586469825226,0.0208982238447737
"1453052_PM_at",6.0796299632732,7.11274115575326,1.03311119248005,0.00978968758388024
"1453111_PM_a_at",6.873467102625,8.24054239036731,1.36707528774232,0.00295834033083487
"1453183_PM_at",4.17517600753862,5.98910802022847,1.81393201268985,0.0129161185940498
"1453304_PM_s_at",6.78468126908183,9.71560443080671,2.93092316172488,0.019105385157963
"1453473_PM_a_at",7.10350987993184,9.46024993323657,2.35674005330473,0.00462689462939285
"1453511_PM_at",6.71342376399918,4.54464416568166,-2.16877959831752,0.0110402601382772
"1453764_PM_at",6.16413619936873,4.52538064013136,-1.63875555923737,0.0134475866237285
"1453797_PM_at",8.17731373409065,9.34208830909591,1.16477457500526,0.029099561402046
"1453976_PM_at",4.00223988609558,5.11571200528756,1.11347211919198,0.0297695039433381
"1454015_PM_a_at",8.85542701606219,7.12449702396857,-1.73092999209361,0.0312505188564567
"1454607_PM_s_at",8.92960507732922,9.92995365033283,1.00034857300361,0.0384198028050564
"1454611_PM_a_at",7.68571194100721,9.36544332054125,1.67973137953403,0.0144259947263262
"1454612_PM_at",4.85746448024561,6.66370196530502,1.8062374850594,0.0159540124821999
"1454613_PM_at",5.1209134141014,3.22237305329328,-1.89854036080813,0.0265323937140264
"1454631_PM_at",3.44902658760708,5.27744343649887,1.82841684889179,0.00850673262404976
"1454746_PM_at",5.30051100334946,6.50232238775154,1.20181138440208,0.0062764831021625
"1454811_PM_a_at",3.73779526128446,5.04455515331107,1.30675989202661,0.0498274939364068
"1454917_PM_at",3.95281795519414,5.50892030419371,1.55610234899957,0.0438928374689175
"1454976_PM_at",3.64696450890203,5.86679439523844,2.21982988633641,0.0432083317737242
"1455048_PM_at",6.91220585463752,8.79182452869313,1.87961867405561,0.0497552022324127
"1455102_PM_at",4.30390664495568,5.97388972066621,1.66998307571053,0.0461606572419299
"1455158_PM_at",7.29810855575171,9.02938423774603,1.73127568199432,0.0187709708305066
"1455181_PM_at",3.59574941372083,4.9039752677843,1.30822585406348,0.00247462870588179
"1455268_PM_at",4.78178666622231,6.16513227475746,1.38334560853515,0.0409481059098002
