"","ID","CTRL","TPA","FC","Pvalue","Gene Symbol"
"555","1432558_PM_a_at",10.4051333333333,7.61657,-2.78856333333333,0.000757010669910073,"Mal"
"556","1432648_PM_at",6.92261333333333,8.876115,1.95350166666667,0.00103100274381816,"4930466F19Rik"
"557","1432649_PM_at",5.36833333333333,6.520255,1.15192166666667,0.00225521428364852,"3300002A11Rik"
"558","1432692_PM_at",7.33786666666667,9.565865,2.22799833333333,0.000279862549493616,"4930517G19Rik"
"559","1432693_PM_at",5.94928333333333,8.01887,2.06958666666667,6.21581088311007e-05,"4930517G19Rik"
"560","1432828_PM_at",11.643,10.64175,-1.00125,0.000358547120596051,""
"561","1432976_PM_at",8.94364,7.57193,-1.37171,0.000344959140960276,"2310038E17Rik"
"562","1433077_PM_at",8.31754333333333,6.848695,-1.46884833333333,0.0051372866017936,"2700078F05Rik"
"563","1433143_PM_at",6.19605333333333,5.150975,-1.04507833333333,0.00518450225127602,"9230118N17Rik"
"564","1433159_PM_at",7.42295333333333,8.44113,1.01817666666667,0.0139551091650356,"Kif13b"
"565","1433201_PM_at",7.67951,6.310855,-1.368655,0.00297511763664053,"2310079F09Rik"
"566","1433205_PM_at",7.17051666666667,8.59235,1.42183333333333,0.00244703316294092,"Ndfip2"
"567","1433437_PM_at",8.15958,9.849915,1.690335,0.013946214995883,"Dock8"
"568","1433467_PM_at",5.95174666666667,7.14884,1.19709333333333,0.0142990624403533,"Slc7a6"
"569","1433501_PM_at",5.29723333333333,6.436025,1.13879166666667,0.00283773011897711,"Ctso"
"570","1433509_PM_s_at",8.29742666666667,5.153015,-3.14441166666667,0.000732606689397132,"Reep1"
"571","1433525_PM_at",7.63288,6.23133,-1.40155,0.000690638577694176,"Ednra"
"572","1433538_PM_at",9.73157333333333,10.73565,1.00407666666667,0.00116778407638771,"Marveld1"
"573","1433586_PM_at",7.43518666666667,8.813205,1.37801833333333,0.000164591412767427,"Rgmb"
"574","1433612_PM_at",10.1795666666667,9.1236,-1.05596666666667,0.0038773330720692,"Ap2s1"
"575","1433626_PM_at",4.48211,5.641005,1.158895,0.0174329897385695,"Plscr4"
"576","1433776_PM_at",7.08115666666667,5.6726,-1.40855666666667,0.0236046741537914,"Lhfp"
"577","1433796_PM_at",10.6847666666667,9.058405,-1.62636166666667,0.0395174358513163,"Endod1"
"578","1433842_PM_at",9.42479333333333,8.31558,-1.10921333333333,0.0298795919430249,"Lrrfip1"
"579","1433938_PM_at",7.8706,9.14837,1.27777,0.000924198464587884,"Trp53bp2"
"580","1433963_PM_a_at",7.94176,5.404545,-2.537215,0.000243494951995463,"Fermt3"
"581","1433983_PM_at",6.89378333333333,8.548885,1.65510166666667,0.0104356012494488,"Cnksr3"
"582","1434017_PM_at",8.02383666666667,9.48411,1.46027333333334,0.000960047845714115,"Znrf2"
"583","1434035_PM_at",7.96650666666667,6.669085,-1.29742166666667,0.0381711832008258,"Dnajb6 /// LOC100048324"
"584","1434048_PM_at",9.10627333333333,8.06677,-1.03950333333333,0.00081144204414855,"4930471M23Rik"
"585","1434082_PM_at",7.68252333333333,6.2381,-1.44442333333333,0.000712718717654603,"Cdk17"
"586","1434094_PM_at",7.99026666666667,6.92423,-1.06603666666667,0.0100677438567555,"Tmem125"
"587","1434101_PM_at",8.75776,9.93824,1.18048,0.00536681027193595,"Nfib"
"588","1434109_PM_at",9.05906666666667,8.022015,-1.03705166666667,0.00416190002016425,"Sh3bgrl2"
"589","1434115_PM_at",9.64959333333333,11.32025,1.67065666666667,0.00536779241451521,"Cdh13"
"590","1434150_PM_a_at",7.30222,9.267565,1.965345,0.00110079437655858,"Higd1c /// Mettl7a1 /// Mettl7a2"
"591","1434151_PM_at",9.24215666666667,10.37095,1.12879333333333,0.000594403088909238,"Mettl7a1"
"592","1434153_PM_at",8.15758,6.52072,-1.63686,0.0243574119860116,"Shb"
"593","1434279_PM_at",9.90707666666667,8.48343,-1.42364666666667,0.0306714647068608,""
"594","1434306_PM_at",8.65707,7.07414,-1.58293,0.00726569938217302,"Rab3ip"
"595","1434378_PM_a_at",9.47637666666667,10.5199,1.04352333333333,0.00308691234405396,"Mxd4"
"596","1434382_PM_at",10.8893333333333,9.594295,-1.29503833333333,0.000417113680216211,"Serinc2"
"597","1434437_PM_x_at",11.7533,10.45875,-1.29455,0.000401193024562802,"Rrm2"
"598","1434447_PM_at",10.7602,9.53174,-1.22846,0.0173568889886251,"Met"
"599","1434451_PM_at",9.47329333333333,8.42568,-1.04761333333333,0.00274231033798518,"Gm10786"
"600","1434478_PM_at",6.68808666666667,7.80136,1.11327333333333,0.00255491788569132,"Heca"
"601","1434510_PM_at",6.31531666666667,5.06786,-1.24745666666667,0.0307381935917033,"Papss2"
"602","1434517_PM_at",10.5643,9.127105,-1.437195,0.000326056083241833,"Wdfy2"
"603","1434556_PM_at",6.61941333333333,7.68698,1.06756666666667,0.0312689378926563,"Tmem170b"
"604","1434558_PM_at",7.52785,8.579165,1.051315,0.00173727284462396,"Wdr47"
"605","1434581_PM_at",6.31914333333333,7.36699,1.04784666666667,0.00196715165246072,"2410066E13Rik"
"606","1434653_PM_at",9.48744,8.301855,-1.185585,0.00112924775345923,"Ptk2b"
"607","1434736_PM_at",5.92876,7.332235,1.403475,0.00653749785131444,"Hlf"
"608","1434762_PM_at",8.83910333333333,7.790775,-1.04832833333333,0.00545696805187415,"Orai2"
"609","1434763_PM_at",9.29874,7.243645,-2.055095,0.000352042461332451,"Orai2"
"610","1434777_PM_at",7.04515,8.302095,1.256945,0.0104356016786802,"Mycl1"
"611","1434794_PM_at",7.48798,6.21845,-1.26953,0.0131654376738218,"Rhof"
"612","1434807_PM_s_at",5.91306,6.936545,1.023485,0.0162587771765767,"Mtx3"
"613","1434828_PM_at",6.73082333333333,5.635755,-1.09506833333333,0.033125321004737,"Fam102b"
"614","1434848_PM_at",7.6599,5.38893,-2.27097,0.0093641062669372,""
"615","1434877_PM_at",8.71054,6.79935,-1.91119,0.003280258882966,"Nptx1"
"616","1434881_PM_s_at",7.82794,5.060055,-2.767885,0.0025723924765009,"Kctd12"
"617","1434918_PM_at",6.94336,8.09862,1.15526,0.0225178795204326,"Sox6"
"618","1434920_PM_a_at",7.65466666666667,5.68732,-1.96734666666667,0.0448211766980979,"Evl"
"619","1434944_PM_at",7.98526,10.2185,2.23324,0.028522544314851,"Dmpk"
"620","1434957_PM_at",7.80259333333333,9.68675,1.88415666666667,0.0429362197216863,"Cdon"
"621","1434962_PM_x_at",6.38586333333333,8.194645,1.80878166666667,0.0173841803250137,"Ccl27a"
"622","1434987_PM_at",11.1852,12.4346,1.2494,0.000616031772085602,"Aldh2"
"623","1434988_PM_x_at",11.1628666666667,12.39005,1.22718333333333,0.0142475203919531,"Aldh2"
"624","1435026_PM_at",7.14165666666667,10.3229,3.18124333333333,0.00270417537502826,"Spock2"
"625","1435031_PM_at",7.52368,6.19047,-1.33321,0.0264863199749768,"Tmem120a"
"626","1435069_PM_at",7.82413666666667,9.2017,1.37756333333333,0.00814755587981243,"BC064078"
"627","1435089_PM_at",9.41569,10.44345,1.02776,0.00682426775913806,"2010111I01Rik"
"628","1435111_PM_at",8.26109666666667,6.70751,-1.55358666666667,0.0499714047329637,"2310011E23Rik"
"629","1435143_PM_at",9.37668333333333,7.261285,-2.11539833333333,0.00639266846561179,"Elk3"
"630","1435169_PM_at",6.6044,7.84267,1.23827,0.00613679028072345,"A930001N09Rik"
"631","1435187_PM_at",8.92754,10.1772,1.24966,0.00727927726254551,""
"632","1435196_PM_at",6.65313333333333,9.164385,2.51125166666667,0.00132378536794798,"Ntrk2"
"633","1435203_PM_at",8.41442,9.74867,1.33425,0.00480145971088255,"Man2a2"
"634","1435205_PM_at",7.81352666666667,8.891195,1.07766833333333,0.0105354026749827,"Tcfap2e"
"635","1435241_PM_at",7.22487333333333,5.796995,-1.42787833333333,0.0285389871295715,"Heatr5a"
"636","1435244_PM_at",8.64345,7.414115,-1.229335,0.0038007507267897,"Vav2"
"637","1435283_PM_s_at",7.60686333333333,9.28699,1.68012666666667,0.000710478509713503,"Fam189a2"
"638","1435284_PM_at",6.99747333333333,8.025725,1.02825166666667,0.0137621962864717,"Rtn4"
"639","1435342_PM_at",8.71395,7.550815,-1.163135,0.000703531174921205,"Kcnk6"
"640","1435344_PM_at",5.63259333333333,6.86118,1.22858666666667,0.0114275613201372,"Tfdp2"
"641","1435394_PM_s_at",7.39760333333333,5.670235,-1.72736833333333,0.0243137643995445,"Rhoc"
"642","1435426_PM_s_at",7.7288,8.736635,1.007835,0.000617926160728938,"Pisd /// Pisd-ps3"
"643","1435462_PM_at",6.33183666666667,7.37105,1.03921333333333,0.0286564334290912,"Plcxd2"
"644","1435465_PM_at",8.34624333333333,7.13766,-1.20858333333333,0.0329924496588721,"Kbtbd11"
"645","1435504_PM_at",7.65358666666667,8.95727,1.30368333333333,0.00440618052785304,"Clip4"
"646","1435521_PM_at",8.22491,9.332665,1.107755,0.0197807528076286,"Msi2"
"647","1435527_PM_at",8.22947333333333,9.232265,1.00279166666667,0.0261769514800559,"Nfic"
"648","1435557_PM_at",7.74576333333333,6.4535,-1.29226333333333,0.0198828263842383,"Fhod1"
"649","1435579_PM_at",6.01387666666667,9.06731,3.05343333333333,2.80209125133775e-05,""
"650","1435594_PM_at",7.48204333333333,8.58818,1.10613666666667,0.0041108004164522,"Atl2"
"651","1435608_PM_at",6.74880333333333,7.811455,1.06265166666667,0.0187166580090902,"LOC631806 /// Znrf3"
"652","1435616_PM_at",7.635,5.882695,-1.752305,0.00882182485817275,"Cyp20a1"
"653","1435627_PM_x_at",10.9085333333333,8.309815,-2.59871833333333,0.0435867827412645,"Marcksl1"
"654","1435639_PM_at",12.0517333333333,9.516125,-2.53560833333333,0.0443099747009251,"2610528A11Rik"
"655","1435663_PM_at",5.55797,6.63851,1.08054,0.0325950885510643,"Esr1"
"656","1435681_PM_s_at",9.25861666666667,7.82318,-1.43543666666667,0.0432690032321484,"Ddx49"
"657","1435683_PM_a_at",8.82412,9.901615,1.077495,0.00896391472410286,"Abcc5"
"658","1435684_PM_at",7.67788333333333,9.669805,1.99192166666667,0.00395582348325544,"Abcc5"
"659","1435685_PM_x_at",8.28707666666667,9.849145,1.56206833333333,0.00339137969853359,"Abcc5"
"660","1435695_PM_a_at",11.9317666666667,10.7678,-1.16396666666667,0.0403767331302867,"Ggct"
"661","1435746_PM_at",6.16580666666667,7.37777,1.21196333333333,0.00331987306445433,"Srpk2"
"662","1435760_PM_at",11.1278666666667,8.554905,-2.57296166666667,3.53678237881594e-05,"Csta"
"663","1435790_PM_at",6.24723,5.176725,-1.070505,0.0284522373777049,"Olfm2"
"664","1435820_PM_x_at",9.55688333333333,10.8903,1.33341666666667,0.00668110749902759,"Ddr1"
"665","1435830_PM_a_at",8.79913333333333,9.88396,1.08482666666667,0.00229319052070072,"5430435G22Rik"
"666","1435842_PM_at",11.1699666666667,9.147645,-2.02232166666667,0.00786355886908004,"Nat8l"
"667","1435880_PM_at",9.70781666666667,8.524235,-1.18358166666667,0.0243782842356437,"Ankrd50"
"668","1435910_PM_at",7.96239666666667,5.76943,-2.19296666666667,4.42859045943499e-05,"Fads3"
"669","1435941_PM_at",6.66301666666667,7.80382,1.14080333333333,0.0120967553942102,"Rhbdl3"
"670","1435945_PM_a_at",10.6700333333333,7.124035,-3.54599833333333,0.0133097894729589,"Kcnn4"
"671","1436031_PM_at",7.25266,8.4314,1.17874,0.0134709241566382,"Cachd1"
"672","1436068_PM_at",5.43660333333333,6.77005,1.33344666666667,0.000365900442911606,"Zbtb10"
"673","1436092_PM_at",8.08905666666667,9.261155,1.17209833333333,0.0352168391261106,""
"674","1436100_PM_at",11.2296,6.225035,-5.004565,0.0109474777617376,"Sh2d5"
"675","1436124_PM_at",5.99114666666667,4.73862,-1.25252666666667,0.046132892289202,"Pcyt1b"
"676","1436179_PM_a_at",8.50993333333333,7.404825,-1.10510833333333,0.0244100241920752,"Dnajc5"
"677","1436186_PM_at",9.07549333333333,7.680215,-1.39527833333333,0.00509080702664838,"E2f8"
"678","1436188_PM_a_at",6.19867,5.008915,-1.189755,0.0188348428761685,"Ndrg4"
"679","1436194_PM_at",9.83668666666667,7.228175,-2.60851166666667,0.0147114676719157,"Prelid2"
"680","1436196_PM_at",6.35450666666667,7.432245,1.07773833333333,0.00350028281139134,"C030046G05"
"681","1436202_PM_at",10.2547333333333,11.45685,1.20211666666667,0.00307464224969586,"Malat1"
"682","1436218_PM_at",6.59559,7.948775,1.353185,0.00328710504216484,""
"683","1436236_PM_x_at",11.6772,9.755455,-1.921745,0.000175293650375229,"Cotl1"
"684","1436325_PM_at",7.64588666666667,9.153785,1.50789833333333,0.00243044422569811,"Rora"
"685","1436326_PM_at",7.30747333333333,9.297995,1.99052166666667,0.0273145412496323,"Rora"
"686","1436336_PM_at",9.74531,8.047195,-1.698115,0.0297255634813309,"Ptrh1"
"687","1436368_PM_at",5.58538333333333,6.782915,1.19753166666667,0.0367691226792433,"Slc16a10"
"688","1436442_PM_at",6.53161,8.601395,2.069785,0.0457605928047551,"Ptpn14"
"689","1436520_PM_at",9.85962666666667,11.0192,1.15957333333333,0.000703463635917253,"Ahnak2"
"690","1436528_PM_at",6.23441666666667,7.5923,1.35788333333333,0.0312427990317,"Kazald1"
"691","1436537_PM_at",7.75349333333333,8.815055,1.06156166666667,0.00278861762251228,"Zfp629"
"692","1436549_PM_a_at",7.92434666666667,8.94836,1.02401333333334,0.0137759578655935,"Hnrnpa1"
"693","1436645_PM_a_at",8.73233666666667,7.635655,-1.09668166666667,0.00980402747144254,"Cnot4"
"694","1436665_PM_a_at",9.95514,11.4075,1.45236,0.00058335966189948,"Ltbp4"
"695","1436702_PM_at",10.9143,8.105375,-2.808925,0.0454583279079435,"Nat8l"
"696","1436719_PM_at",6.01373,7.20086,1.18713,0.0227260075937219,"Slc35f1"
"697","1436804_PM_s_at",9.72897333333333,10.7352,1.00622666666666,0.00180654414998305,"Scyl1"
"698","1436805_PM_at",8.42817333333333,6.92792,-1.50025333333333,0.000484992588333439,"Ubash3b"
"699","1436818_PM_a_at",8.23265666666667,9.35373,1.12107333333333,0.00158807808535889,"Msi2"
"700","1436820_PM_at",9.64886666666667,7.68655,-1.96231666666667,0.00488261678247552,"Kctd11"
"701","1436836_PM_x_at",7.07820666666667,5.52147,-1.55673666666667,0.000369567483850429,"Cnn3 /// LOC100047856"
"702","1436838_PM_x_at",12.2700333333333,10.4592,-1.81083333333333,0.0017488026228382,"Cotl1"
"703","1436876_PM_at",9.26054,7.692115,-1.568425,0.0197392289135825,"Rgs7bp"
"704","1436902_PM_x_at",11.6560666666667,9.90249,-1.75357666666667,0.000110422937096069,"Gm9844 /// Tmsb10"
"705","1436907_PM_at",9.52612,8.514145,-1.011975,0.034824831747189,"Nav1"
"706","1436919_PM_at",9.72279,8.68658,-1.03621,0.00491545642306108,"Trp53i11"
"707","1436936_PM_s_at",10.4122333333333,11.60895,1.19671666666667,0.00130519375479778,"Xist"
"708","1436968_PM_x_at",4.90114,6.79627,1.89513,0.00173536266442182,"Klhl24"
"709","1436978_PM_at",7.11071666666667,5.92318,-1.18753666666667,0.0101857364988833,"Wnt9a"
"710","1436991_PM_x_at",11.0827666666667,12.17235,1.08958333333333,3.67989861069006e-05,"Gsn"
"711","1436993_PM_x_at",7.75341666666667,9.194525,1.44110833333333,0.0122912363020798,"Pfn2"
"712","1437012_PM_x_at",8.98303666666667,7.777035,-1.20600166666667,0.00414394851546204,"Rapgef3"
"713","1437059_PM_at",8.90653666666667,10.60355,1.69701333333333,0.00285604602915417,"Sox21"
"714","1437064_PM_at",7.00769333333333,9.1909,2.18320666666667,0.0460184503996812,"Ar"
"715","1437149_PM_at",9.89093333333333,11.33085,1.43991666666667,0.00498877243323452,"Slc6a6"
"716","1437171_PM_x_at",11.0469,12.0749,1.028,7.55780417414205e-05,"Gsn"
"717","1437187_PM_at",8.31403,5.505295,-2.808735,0.0213114090143933,"E2f7"
"718","1437194_PM_x_at",8.07085,7.02996,-1.04089,0.0406832480501926,"Lrwd1"
"719","1437216_PM_at",6.05664333333333,4.583115,-1.47352833333333,0.00896849750106807,"Ccdc88a"
"720","1437252_PM_at",7.27864,6.061575,-1.217065,0.0324336877016248,"Gatsl2"
"721","1437271_PM_at",9.43195,7.031675,-2.400275,0.00156393855693895,"Clcf1"
"722","1437302_PM_at",7.09668,8.57743,1.48075,0.00421608988341684,"Adrb2"
"723","1437308_PM_s_at",7.21058333333333,9.55329,2.34270666666667,0.0272099947140392,"F2r"
"724","1437403_PM_at",5.61785,7.023295,1.405445,0.0149820175699704,"Samd5"
"725","1437404_PM_at",7.35514,6.292145,-1.062995,0.00843134502382009,"Mast4"
"726","1437419_PM_at",8.19045333333333,6.225145,-1.96530833333333,0.0471383073298105,"Bmp2k"
"727","1437447_PM_s_at",10.7557666666667,9.151075,-1.60469166666667,0.0405840111038324,"Ercc1"
"728","1437458_PM_x_at",8.27648333333333,10.15925,1.88276666666667,0.00141665918671112,"Clu /// LOC100046120"
"729","1437486_PM_at",9.98875,6.501805,-3.486945,0.0227753597052005,"Gprc5a"
"730","1437578_PM_at",4.49068666666667,6.89994,2.40925333333333,0.0179618310907244,"Clca2"
"731","1437586_PM_at",8.01114666666667,6.82312,-1.18802666666667,0.0224137156994533,"Cnot4"
"732","1437637_PM_at",7.49417333333333,5.95416,-1.54001333333333,0.0159310804174701,"Phtf2"
"733","1437668_PM_at",10.3530333333333,11.5877,1.23466666666667,0.00706531608977768,"Ccrl1"
"734","1437669_PM_x_at",9.96424333333333,11.1992,1.23495666666667,0.00689719509043513,"Ccrl1"
"735","1437689_PM_x_at",7.83764666666667,9.96185,2.12420333333333,0.0131468283484524,"Clu /// LOC100046120"
"736","1437745_PM_at",8.78778666666667,9.848095,1.06030833333333,0.00494685254476981,"Chd7"
"737","1437785_PM_at",6.37104,8.830245,2.459205,0.00161621394127832,"Adamts9"
"738","1437800_PM_at",8.10797333333333,9.32214,1.21416666666667,0.041823663284398,"Edaradd"
"739","1437834_PM_s_at",8.44001333333333,7.418565,-1.02144833333333,0.00367465331026868,"Pacsin3"
"740","1437868_PM_at",7.98586666666667,9.223575,1.23770833333333,0.0238674529615344,"Fam46a"
"741","1437876_PM_at",6.80501666666667,8.42232,1.61730333333333,0.000903582245550536,"Il20rb"
"742","1437884_PM_at",8.02587666666667,9.260285,1.23440833333333,0.00805583270168135,"Arl5b"
"743","1437900_PM_at",7.89174666666667,9.658015,1.76626833333333,0.0036782336107384,"4930523C07Rik"
"744","1437932_PM_a_at",7.24168,8.527525,1.285845,0.0447794525707092,"Cldn1"
"745","1438006_PM_at",6.14410333333333,7.16123,1.01712666666667,0.0128010606756863,"4933439F18Rik"
"746","1438024_PM_at",6.36381,7.50625,1.14244,0.0177335007802941,""
"747","1438114_PM_x_at",9.4143,10.8,1.3857,0.00681994136091991,"Efs"
"748","1438133_PM_a_at",10.4178333333333,12.0666,1.64876666666667,0.00199552351002807,"Cyr61"
"749","1438148_PM_at",5.21042,4.00928,-1.20114,0.000584502634591312,"Cxcl3"
"750","1438183_PM_x_at",7.21149333333333,8.28936,1.07786666666667,0.000961802764946328,"Sord"
"751","1438186_PM_at",6.58611666666667,7.73551,1.14939333333333,0.0131864579355971,""
"752","1438211_PM_s_at",6.91305666666667,7.95185,1.03879333333333,0.0181069062839781,"Dbp"
"753","1438231_PM_at",6.0815,7.584365,1.502865,0.00472585546086968,"Foxp2"
"754","1438232_PM_at",8.03246666666667,9.183405,1.15093833333333,0.00643083205320164,"Foxp2"
"755","1438244_PM_at",9.07488333333333,10.3169,1.24201666666667,0.000207577318387804,"Nfib"
"756","1438245_PM_at",6.89340333333333,7.97879,1.08538666666667,0.00151053897848942,""
"757","1438286_PM_at",7.89564333333333,5.884555,-2.01108833333333,0.0028343348218825,"Otud7a"
"758","1438345_PM_at",8.37101666666667,9.74042,1.36940333333333,0.00240804926515563,""
"759","1438454_PM_at",8.69406666666667,9.92615,1.23208333333333,0.00721094580819382,"Pten"
"760","1438558_PM_x_at",8.53157666666667,9.8199,1.28832333333333,0.00813014038673963,"Foxq1"
"761","1438587_PM_at",7.90015333333333,8.91404,1.01388666666667,0.00683949244184882,"Fam71a"
"762","1438666_PM_at",6.99602,9.03067,2.03465,0.00299519524070907,"Ldlrad3"
"763","1438682_PM_at",9.51473,10.5438,1.02907,0.00102671025467666,"Pik3r1"
"764","1438702_PM_at",10.4805666666667,7.03766,-3.44290666666667,7.27984374303121e-05,"Flrt2"
"765","1438714_PM_at",8.30703333333333,9.30771,1.00067666666667,0.00599437036584276,""
"766","1438761_PM_a_at",11.8140333333333,10.131,-1.68303333333333,0.000390130601987238,"Gm6742 /// Gm7993 /// Gm9115 /// LOC677259 /// Odc1"
"767","1438783_PM_at",10.6373333333333,9.470765,-1.16656833333333,0.0159164286310354,""
"768","1438796_PM_at",6.29733,7.51155,1.21422,0.00652656404555693,"Nr4a3"
"769","1438930_PM_s_at",5.07922666666667,6.16423,1.08500333333333,0.0101450465648175,"Mecp2"
"770","1438931_PM_s_at",8.08505666666667,9.289015,1.20395833333333,0.00697721403271303,"LOC100047324 /// Sesn1"
"771","1438971_PM_x_at",8.32861,9.43109,1.10248,0.0230744505495233,"Ube2h"
"772","1439019_PM_at",8.14171333333333,10.51375,2.37203666666667,0.00104746312916927,"Fras1"
"773","1439030_PM_at",10.2189333333333,8.76636,-1.45257333333334,0.00301845128234312,"Gmppb"
"774","1439053_PM_at",7.30792666666667,8.46543,1.15750333333333,0.0342443546691793,"LOC100045050"
"775","1439073_PM_at",7.29408333333333,8.653665,1.35958166666667,0.00785145749222181,"Gm6809 /// Mllt4 /// Zfp160"
"776","1439107_PM_a_at",8.67955,9.788885,1.109335,0.0117516525477859,"Mll5"
"777","1439128_PM_at",7.53936,8.78774,1.24838,0.0113438963923639,"Zbtb20"
"778","1439163_PM_at",6.93716333333333,9.606825,2.66966166666667,0.000820287976040665,"Zbtb16"
"779","1439195_PM_at",6.19940333333333,8.29857,2.09916666666667,0.00341077444121913,""
"780","1439328_PM_at",8.56308333333333,9.630505,1.06742166666667,0.00654280354017678,"Nfat5"
"781","1439348_PM_at",6.81929333333333,8.35558,1.53628666666667,0.0133782539262564,"S100a10"
"782","1439352_PM_at",6.52492333333333,7.84087,1.31594666666667,0.00813729432390947,"Trim7"
"783","1439364_PM_a_at",8.33371333333333,10.03795,1.70423666666667,0.0335318403713871,"Mmp2"
"784","1439381_PM_x_at",10.3938666666667,11.58385,1.18998333333333,0.00754190727093459,"Marveld1"
"785","1439382_PM_x_at",9.63614666666667,10.786,1.14985333333333,0.00070258857746755,"Ddr1"
"786","1439389_PM_s_at",11.0105333333333,8.637115,-2.37341833333333,0.0398335814888573,"Myadm"
"787","1439434_PM_x_at",11.4642,7.20467,-4.25953,0.0292197227337201,"Sh2d5"
"788","1439496_PM_at",7.57412,8.675735,1.101615,0.0120203166430238,"Ston1"
"789","1439548_PM_at",8.49763666666667,6.92441,-1.57322666666667,0.0236011833169844,"Rap2b"
"790","1439686_PM_at",7.56212,8.70615,1.14403,0.0144669681589234,""
"791","1439747_PM_at",8.92828666666667,7.71207,-1.21621666666667,0.0368278291705603,"Ptges"
"792","1439757_PM_s_at",7.24656,8.469475,1.222915,0.0144794740582788,"Epha4"
"793","1439764_PM_s_at",7.91283666666667,6.823715,-1.08912166666667,0.0299064586660525,"Igf2bp2"
"794","1439793_PM_at",4.54436333333333,6.057635,1.51327166666667,0.00764766615329083,"Gja3"
"795","1439797_PM_at",9.37126333333333,7.32926,-2.04200333333333,0.00157041070709211,"Ppard"
"796","1439830_PM_at",8.39923,7.101955,-1.297275,0.0106963441562078,"Map3k5"
"797","1439871_PM_at",6.56023,7.650505,1.090275,0.00134506436310239,""
"798","1440147_PM_at",8.26882666666667,5.7238,-2.54502666666667,0.0014296835634721,"Lgi2"
"799","1440153_PM_at",7.91130333333333,8.971045,1.05974166666667,0.000479345962286648,""
"800","1440162_PM_x_at",8.61852,10.13555,1.51703,0.00117731863675318,"A630043P06"
"801","1440166_PM_x_at",6.11389,7.49015,1.37626,0.0017723327891317,"Htr1d"
"802","1440192_PM_at",8.42162333333333,7.296955,-1.12466833333333,0.00587239380542488,"Ttc39b"
"803","1440199_PM_at",10.1479333333333,8.64475,-1.50318333333334,0.00535219063766752,"AU042651"
"804","1440249_PM_at",9.27146666666667,8.12372,-1.14774666666667,0.0326131217197667,"Aknad1"
"805","1440283_PM_at",6.77485333333333,8.182645,1.40779166666667,0.0141780174618612,"1810059H22Rik"
"806","1440315_PM_at",7.69687666666667,8.75465,1.05777333333333,0.00287616666240725,"Mbnl1"
"807","1440431_PM_at",5.82697666666667,6.998895,1.17191833333333,0.00539879508463178,""
"808","1440434_PM_at",7.92198333333333,9.0806,1.15861666666667,0.00608429280926819,""
"809","1440461_PM_at",6.25721333333333,5.18254,-1.07467333333333,0.0409376064308845,""
"810","1440523_PM_at",6.53906,8.119605,1.580545,0.0351503812685101,"Sdr16c5"
"811","1440559_PM_at",9.74988333333333,7.34737,-2.40251333333334,0.000804885843925014,"Hmga2-ps1"
"812","1440576_PM_at",8.52822333333333,6.88555,-1.64267333333333,0.00114290659941608,"Cpn1"
"813","1440578_PM_at",7.48717333333333,8.542385,1.05521166666667,0.0155410615111995,""
"814","1440589_PM_at",7.06729,5.49617,-1.57112,0.00893055524207306,""
"815","1440741_PM_at",6.14395,7.671385,1.527435,0.00332943609590587,"Htr1d"
"816","1440771_PM_at",5.62161333333333,7.40901,1.78739666666667,0.0318581729955826,"Zkscan1"
"817","1440786_PM_x_at",7.47529,8.603025,1.127735,0.00417927145310909,"Sfxn2"
"818","1440823_PM_x_at",9.23853666666667,7.539765,-1.69877166666667,0.00261120639815099,"Smtnl2"
"819","1440878_PM_at",7.65565666666667,6.41196,-1.24369666666667,0.0331105067064801,"Runx1"
"820","1440882_PM_at",8.03321333333333,6.630455,-1.40275833333333,0.0208682214845188,"Lrp8"
"821","1440884_PM_s_at",5.76037666666667,7.187595,1.42721833333333,0.000974844794943469,"A530047J11Rik"
"822","1440991_PM_at",7.31312666666667,6.271835,-1.04129166666667,0.048427530460119,"Plekhg1"
"823","1441048_PM_at",7.93255,9.077015,1.144465,0.00843471661924517,"5930430L01Rik"
"824","1441094_PM_at",5.81654333333333,7.133875,1.31733166666667,0.00326091354869988,"Adh6b"
"825","1441117_PM_at",6.80287666666667,7.87578,1.07290333333333,0.00344340116816346,""
"826","1441197_PM_at",8.44726666666667,5.739835,-2.70743166666667,0.00058727129690428,"9530059O14Rik"
"827","1441210_PM_at",6.13758,4.96119,-1.17639,0.00106628779264831,""
"828","1441214_PM_at",7.14345333333333,8.533375,1.38992166666667,0.00452237633027122,"Exph5"
"829","1441216_PM_at",8.29347,6.834115,-1.459355,0.0243758762814465,"St3gal1"
"830","1441231_PM_at",6.10477,7.345445,1.240675,0.00448188630757975,"Gm3626"
"831","1441274_PM_at",7.37479666666667,8.46656,1.09176333333334,0.0253317262425809,""
"832","1441331_PM_at",6.24949,7.529755,1.280265,0.00637427593417359,"A230061C15Rik"
"833","1441341_PM_at",7.20353666666667,8.92961,1.72607333333333,0.00583043601630216,"Cyp2w1"
"834","1441423_PM_at",9.01716666666667,10.417,1.39983333333333,0.010899769704477,"Ece1"
"835","1441467_PM_at",7.50620333333333,9.022685,1.51648166666666,0.0131831639373983,""
"836","1441517_PM_at",5.66569666666667,6.72726,1.06156333333333,0.0052724650713149,""
"837","1441727_PM_s_at",6.40084666666667,7.45562,1.05477333333333,0.0429942456295649,"Zfp467"
"838","1441771_PM_at",7.28174666666667,8.72586,1.44411333333333,0.0206293870207167,""
